global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
677.081319834795	-1.9036898941799336	3.624035213202807	458439.1136692279	870.7071477837954	-4.400277777426254	758130.9372017923	19.36244451851133	679.5051079101597	-1.8190843387759517	3.3090678315799407	461727.1916759978	691.4828765647737	561.4202532281571	0.811875	27.981434	0.1507211	0.0787801	0.0231582347	0.0141581178	-0.0740697771	-0.0220034004	-0.0067545037	0.0065952437	0.0210983785	-0.1047586797	-0.0066261583	-0.0398108947	0.0039232858	0.0042326548	-0.0121103465	0.1208160607	0.0830146667	0.0964298904	-0.0329790107	-0.0310229997	-0.00485883	-0.0235539674	-0.0509161689	-0.1172901062	0.0081793206	-0.0363265728	0.0892088392	0.0650766507	0.0111275024	-0.0133013919	0.0850361651	0.0237301827	0.0012938125	-0.0595174951	-0.0981368122	-0.0878541427	0.1213553387	-0.1062813703	-0.0796587195	-0.0955694785	0.0164806963	-0.0878856173	0.0979991006	-0.0297649022	-0.1036784858	0.0055933102	-0.0173541181	0.1021830291	-0.0554181562	0.0529063589	-0.0149584339	-0.0774341107	0.0762788148	-0.0626133717	-0.0330856625	0.0293028377	0.0216713961	0.0078404154	0.0151830732	0.0258109489	-0.0215588843	0.0956951824	0.0273044275	-0.0212987489	0.0876034735	0.0324671235	-0.0057429293	0.0206696371	0.0693006535	0.008647545	-0.0550385866	-0.1315120886	0.0243343418	0.0799286325	-0.0214990679	0.1270515508	0.0293742331	0.0191461045	-0.0350442237	-0.0259351949	0.0332327337	0.0037069882	-0.083961848	-0.1134627247	-0.002802952	0.1081288018	-0.0276411618	0.0036876519	0.1068010127	-0.1159965603	-0.0284744283	0.0409399255	0.1164537274	0.0678707807	0.0153640485	-0.110592125	-0.0449896151	-0.070666	-0.0006596	4.350721600000135e-07	0.004993683556	-0.123997	-0.0552860999999999	0.0030565528532099	0.0153752560089999	-0.0828784	-0.0487029	0.00686882918656	0.00237197246841	-0.00398123	-0.0003194999999999	1.5850192312899996e-05	1.0208024999999967e-07	0.00224623	-0.0003823699999999	1.4620681689999998e-07	5.0455492129e-06	-0.00193591	-0.00021958	3.747747528100001e-06	4.821537640000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.4042581193846	0.322938284589668	0.1042891356537174	458876.52891827386	872.630073897165	1.922926113369499	761483.2458697716	3.697644837478328	680.3165562906325	0.8114483804728252	0.6584484741719708	462830.61676314543	692.2143210625761	553.7586419877124	0.800214	27.579552	0.1663041999999999	0.0916553	0.0332549898	0.0143026361	-0.1202761135	-0.0165285137	0.032569444	-0.0021118419	0.0275303062	0.0303073917	0.0416290536	-0.0369906274	-0.1060619501	-0.0271144198	-0.0034888302	-0.035893599	0.0847475175	-0.0060586375	-0.0304932289	-0.0111276895	0.1480981888	0.0111271364	-0.0591621734	0.0293534301	-0.0844810506	0.0152510691	-0.0729879893	0.0107613972	0.0305502334	0.0441107271	-0.0373379929	-0.0767154758	-0.0329559605	-0.041092221	0.0915961651	0.0198163348	0.0451998565	0.0206845284	0.0434511938	-0.0470137671	-0.1211633206	-0.1374209997	0.1568619063	0.0991466132	-0.0319843924	0.0706287955	-0.076717207	-0.0423509841	0.1619335015	0.0838541551	0.0699988657	-0.0210782923	0.0652541623	-0.1127490976	-0.0053927389	-0.1276157739	0.0137428993	0.0174419386	0.0128480551	0.0011521828	0.0461023315	0.0019022342	0.0675436781	-0.0565398678	-0.0060037378	0.0651284488	-0.050744253	-0.0964302356	-0.0272659137	0.079428521	-0.0620288929	-0.0271691436	-0.0095720304	-0.0094074894	0.1051418054	0.0383298849	0.0017414811	-0.0763307558	-0.0832673916	-0.0554976482	-0.1080963729	-0.10753348	-0.0687070116	-0.0521277838	0.0430901531	-0.0889486439	0.044027279	0.0815078097	0.0533891728	0.060945249	-0.0841661924	0.1072856941	-0.1312193554	-0.0622232778	0.013011472	-0.1117560484	-0.0383647583	-0.0783608999999999	-0.0076948999999998	5.921148600999836e-05	0.0061404306488099	-0.0588779	0.0651191	0.00424049718481	0.0034666071084099	-0.0233932	0.0594852	0.00054724180624	0.00353848901904	-0.00395775	2.347999999999933e-05	1.5663785062500003e-05	5.513103999999686e-10	0.00260074	0.0003545099999999	1.256773400999998e-07	6.763848547599999e-06	-0.0016338	0.00030211	2.6693024399999995e-06	9.127045210000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.5326882082355	0.1284300888509051	0.0164942877222513	459050.5435906781	875.1904147877789	2.5603408906139293	765958.2621364044	6.5553454761497285	679.823755522549	-0.492800768083498	0.2428525970236856	462160.3385727825	692.0237479725888	556.8017302914801	0.781733	26.942593	0.1163456999999999	0.061975	0.0477495975	0.0347084939	-0.0766505409	-0.0467638667	0.0102527892	0.0088024718	0.0331228411	-0.0096941587	-0.0314844633	0.0843385861	0.0146235533	0.0227392515	-0.0198474419	0.0368209947	0.0820003136	0.0590357709	-0.0001698561	0.0332171895	0.0461012002	0.1589564813	0.0136505316	0.0295033466	-0.0993250489	0.0390851211	-0.0361006746	0.0289384978	0.0492480212	-0.0827713659	0.0431856549	0.1034777073	-0.1753644549	0.0998334909	-0.0605676188	-0.0198471596	-0.1689124106	-0.0232181893	0.0161973576	0.0790875158	-0.012169963	-0.1456315448	0.0250918287	0.0838003921	-0.0067134867	-0.0217729118	-0.003751092	0.0921793335	-0.0457853147	-0.1043231938	0.020004254	0.0559240737	-0.0388299509	-0.048194259	0.0614540947	0.0342891975	0.0335705927	0.0083023807	0.0127255969	-0.0126360517	-0.0169474405	0.0459494928	0.0604557507	0.0100808981	0.0886053373	0.0708990364	0.0288297033	-0.0426381797	-0.0125626075	0.1167185773	0.0627797482	-0.0725477685	-0.0191792212	0.0726152676	-0.0454689907	-0.0904322128	0.0965424014	-0.0600485012	-0.0608489927	-0.1551788525	0.1547456782	0.0726651894	0.0029027525	-0.0262381688	0.0434859789	0.0189965394	-0.0033637798	-0.0071579919	-0.0487884347	0.1425145484	0.050359481	0.071258351	0.0171862981	-0.099330794	0.0106533374	-0.1127290384	-0.0315924503	-0.0570449	0.0213159999999998	0.0004543718559999	0.00325412061601	-0.0971045	-0.0382266	0.0014612729475599	0.00942928392025	-0.0283188	-0.0049256	0.00080195443344	2.426153536000002e-05	-0.00469612	-0.0007383699999999	2.20535430544e-05	5.451902568999992e-07	0.00231616	-0.00028458	8.09857764e-08	5.3645971456e-06	-0.0016192	1.460000000000003e-05	2.62180864e-06	2.1316000000000087e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.8386900134221	1.306001805186611	1.7056407151506865	460821.9670591391	872.593098499194	-2.5973162885849206	761418.715548424	6.746051902948547	680.4842379810857	0.6604824585366487	0.4362370780346158	463058.79814069887	692.4882500784403	557.456088080394	0.8644119999999998	29.792152	0.2067851	0.106398	-0.0157516828	-0.0269760445	-0.0725859128	0.0100988371	0.0272325916	-0.0056569631	0.0507295542	-0.0371191322	0.0071242721	0.0004490459	0.0262650577	-0.0231092618	-0.0028917025	0.0141893718	-0.010021632	0.0851642782	-0.0842782925	0.0254657046	0.0092638833	0.0730985824	-0.083541373	0.0708582019	-0.0978897123	-0.089885247	0.0183825256	0.0800102965	0.0345733606	0.0997404639	-0.0402132744	0.0891991329	0.1357535593	0.0447460596	0.0209492418	0.0013739359	-0.0168922363	-0.0771126228	0.067544193	-0.0604094483	0.0122042608	-0.0124602233	-0.0071334063	-0.0530989553	0.0317336875	-0.0241152557	0.054521094	0.0026303758	-0.0174004421	-0.2203120364	-0.0594115706	-0.0362955522	-0.0416035114	-0.0705827481	0.1484066489	0.1219940438	-0.0225566645	-0.0027598754	0.0549071893	0.053994627	0.0014811513	-0.0242648035	0.0237040721	-0.021931491	0.107020342	0.0466743451	-0.0217902727	0.0185031101	-0.066438325	0.1269263858	-0.0353191537	-0.1222926558	0.0258515507	-0.0737270568	-0.1407848554	-0.0593376671	0.071362401	-0.0013945566	0.0839364093	0.1062337197	-0.0500095054	-0.0115888111	-0.0828805689	0.0768544103	0.0233744	0.023126174	-0.06934835	0.0269406491	-0.0852520971	0.0095291097	0.0490332306	-0.0704024856	0.0594977175	-0.0374611492	0.0082906521	-0.1135094328	-0.0246987197	-0.0783991	-0.0213541999999999	0.0004560018576399	0.00614641888081	-0.15872	-0.0616155	0.00379646984025	0.0251920384	-0.0908392	-0.0625203999999999	0.00825176025664	0.0039088004161599	-0.00357678	0.00111934	1.27933551684e-05	1.2529220356e-06	0.00234778	3.162e-05	9.998244e-10	5.512070928399999e-06	-0.00154426	7.49399999999999e-05	2.3847389476e-06	5.616003599999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.1813281475465	0.3426381341243996	0.11740089095625	461287.2765042653	871.6394413598587	-0.9536571393352916	759755.3157341265	0.9094619394051716	679.838663472841	-0.6455745082447493	0.4167664456954498	462180.60835253866	691.1258917643942	559.0345045497174	0.892614	30.764124	0.136621	0.0629877	0.0405240877	0.0030934533	-0.1171145609	-0.0411092581	-0.0208542216	0.0012583913	-0.06846724	-0.0115600263	0.0270318431	-0.0577276226	-0.0896733518	0.0166246647	0.0260452585	0.0622272905	0.0607105585	0.0511784946	-0.047929377	0.0941855192	-0.0128298097	0.1383516167	-0.0271554975	-0.015415252	0.0936312305	-0.0221134583	-0.0021582139	-0.0638665586	-0.1422386509	0.0459114184	0.0048381435	0.059554061	0.0659056262	-0.0332189753	-0.1339554852	-0.132165094	0.2060598812	-0.0777130094	0.0380708087	0.1607407657	0.074614759	-0.0859982513	-0.1405888111	0.1320101161	-0.028839962	0.0901321477	0.0474184642	0.0349643006	-0.0621340891	-0.03303463	-0.0746835001	-0.1158270417	-0.1777047835	-0.206429728	-0.1343148924	-0.0437032022	0.0259991761	0.0328779501	-0.061039449	-0.051160231	-0.0596471342	0.0474735966	0.0659063722	-0.0020489102	0.1114505819	0.0641861694	0.0476349718	-0.0689975925	-0.0178152385	-0.0042442255	-0.0344897163	-0.0210157293	-0.0256714357	0.0568083706	0.0437176454	0.1469592021	0.040051751	0.0333131744	0.0671477881	0.0316196519	0.1681136496	-0.0465560685	0.0243447258	-0.2130360884	-0.2213488919	0.0137954908	-0.0280007167	-0.118213958	-0.1121342173	-0.0573289534	0.102180679	-0.0814562589	0.0772341798	-0.0302545911	0.0059244253	-0.1140958982	-0.017710062	-0.0595779	0.0188211999999999	0.0003542375694399	0.00354952616841	-0.141032	0.017688	0.000312865344	0.019890025024	-0.135524	-0.0446848	0.018366754576	0.00199673135104	-0.00387448	-0.0002977	1.50115952704e-05	8.862529000000007e-08	0.00165363	-0.0006941499999999	4.818442224999999e-07	2.7344921769e-06	-0.00166095	-0.00011669	2.7587549025e-06	1.3616556100000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
679.5223437948727	0.3410156473261168	0.1162916717212504	461750.6157164771	876.8568754324439	5.217434072585206	768877.9799931484	27.22161830177305	681.2885598897143	1.4498964168733437	2.102199619662161	464154.1018366008	694.578717986273	556.9843988326394	0.938506	32.345821	0.1815981	0.100155	-0.0264402367	-0.032453867	-0.0840418026	0.0298826596	0.0807773439	-0.0216230163	0.0509955981	0.0653228668	0.0668750518	0.0558499528	-0.0565008988	-0.034565583	0.0243419376	-0.106498496	-0.0667442486	0.0671214651	-0.0223423659	0.0072879327	0.0197274923	0.0122511071	-0.0370580949	0.0269574801	-0.0305363662	-0.0711269181	0.0451263073	-0.0237331482	0.0093715308	0.0503510127	-0.1133687471	-0.0209186527	0.0514621225	0.0130897796	-0.0906386497	0.0333659892	-0.0439069836	-0.0454687769	0.0936891901	-0.0120669308	-0.07731017	0.0474323717	-0.0464889845	-0.0701356455	0.0243352819	-0.1326383299	-0.0079546059	-0.0548221684	-0.0464301966	-0.0473307239	0.0861677127	-0.0194379298	0.0980843028	-0.0380162561	0.0128764361	-0.0784468864	-0.047871114	0.012605037	0.0431240263	0.0808706599	0.0724577415	-0.0929465293	-0.0308454361	0.0015067951	0.0127139287	0.0102347446	-0.0117845789	-0.1129878921	-0.0513621927	0.0946960574	0.038501586	0.0383176334	0.0238156631	-0.0756249086	0.0334989085	0.0243363201	-0.0155647527	0.1190936554	0.043598059	0.0121110744	-0.0545119723	-0.0115446956	0.015256432	0.0929861053	0.0439789732	-0.0700258286	-0.1107756613	0.0387418221	-0.0247436964	-0.0232559779	-0.0040974605	-0.0416457988	-0.0282780751	0.0361735096	0.0035556678	-0.1144874327	-0.0106533374	-0.0523721	0.0072058	5.192355364000008e-05	0.0027428368584099	-0.103207	0.037825	0.0014307306249999	0.0106516848489999	-0.0491057	0.0864183	0.00241136977249	0.00746812257489	-0.00384582	2.866000000000023e-05	1.4790331472399998e-05	8.213956000000133e-10	0.00215913	0.0005055	2.555302500000001e-07	4.6618423569e-06	-0.00119213	0.00046882	1.4211739369e-06	2.197921924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.7997055714975	-0.7226382233751565	0.5222060018828025	460769.0402839517	878.227532893341	1.3706574608971778	771283.5995319245	1.8787018751130984	679.9211681045967	-1.3673917851175474	1.869760294006953	462292.7948367193	690.4657808634913	559.3844975988219	1.271895	43.83614	0.3989791	0.2385	0.1405862929	0.1050734262	-0.0227043191	-0.1434231375	-0.0472731721	-0.0015997745	0.0659526741	0.004956082	-0.0623076514	0.0744459366	-0.050405464	0.1142106052	-0.0983331338	0.0007836849	0.0696082867	-0.0048213939	-0.1013360439	0.0887225787	0.0225033651	-0.0652027041	-0.0110405175	0.0961316707	-0.0083234123	0.0011115066	-0.0530355754	-0.0219193583	-0.0748662381	0.0424729384	0.0397462116	0.0155536352	0.1013779805	0.0661453628	-0.0819094852	0.0473403617	-0.0796394301	0.0177452724	-0.0696978604	0.0007405957	-0.0709138802	0.0680110721	-0.1731762631	-0.0810610578	-0.105953919	0.0129395564	0.1315529407	-0.0846877998	-0.0669265766	-0.0711206568	0.092693645	-0.0747577772	0.0586182492	-0.1517491	0.0254166889	-0.0447215869	0.1558784497	-0.0487469799	0.0440339703	-0.0009506503	-0.0305260737	-0.0065576959	0.055455859	-0.0159444843	-0.0524453737	0.0775143093	0.0425632239	-0.0834374009	-0.1039789928	-0.0344213491	0.0240498951	-0.0707911155	-0.0838628239	-0.0509561507	-0.0293270319	-0.0078160992	0.0660939069	0.0024386116	0.1159917906	0.0195444687	0.0247827123	0.0320242069	0.1661241082	-0.0519568587	0.0924299436	-0.046090171	-0.1321965459	-0.1064138951	0.0480232177	-0.020766128	0.1279414147	-0.0984059265	-0.0452154553	0.0839942917	0.0011853914	-0.1146833673	-0.0035556678	-0.0784455	-0.0260734	0.00067982218756	0.00615369647025	-0.0379975	0.0652095	0.00425227889025	0.0014438100062499	0.174024	0.2231297	0.030284352576	0.04978686302209	-0.00307769	0.0007681299999999	9.4721757361e-06	5.900236968999996e-07	0.00165363	-0.0005055	2.555302500000001e-07	2.7344921769e-06	-0.00160983	-0.0004177	2.5915526289e-06	1.7447329000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
678.362421751252	-0.4372838202455114	0.1912171394485087	460175.57524422347	874.1243935223872	-4.103139370953841	764093.4553508812	16.835752697471477	681.2063958613923	1.285227756795507	1.651810386837611	464042.1537624679	693.8501248314042	559.5480948112494	1.175517	40.514435	0.2552742	0.134301	-0.008784903	-0.0041441285	-0.0514490759	-0.0342857484	0.0754635464	0.0666740083	-0.0256302274	-0.0996465315	0.0176897045	-0.0040269194	-0.0103540371	0.0248706646	-0.0041889116	-0.0192399057	-0.127263559	0.1879055137	-0.0759451905	0.0868216079	-0.1577432898	-0.121686726	-0.1530690991	-0.0764575033	-0.052954827	0.022175933	0.0092140123	0.0061049071	-0.0538404398	-0.0653972603	0.0520787879	0.0067016646	-0.054162745	0.1208632495	0.0125364253	0.103934967	-0.1157818387	0.0574043918	0.1700081553	-0.0190240009	0.1632353183	0.1320243933	0.0162988274	-0.039759463	-0.0491208991	0.0339404256	0.1974333574	0.0710765119	0.0404950761	0.0020963182	0.0845682391	-0.1194789035	-0.0377010634	-0.0311812842	-0.0450661607	0.0999782539	0.0089957662	0.0361299428	-0.0172283252	0.2028304828	0.0192984736	-0.0840877775	-0.086209135	0.0731116514	0.1320619385	0.084261896	0.1231320869	0.0856621246	0.0601194771	-0.074877071	-0.0238241635	0.0087392564	0.0348508796	-0.1678587489	-0.0037269917	-0.1156874562	0.0663528805	-0.0621422781	0.0590993595	0.0281947616	0.0886491385	0.2573569545	0.0836363613	0.0113792243	0.0288277399	-0.1572561235	0.0725776624	0.0245287184	-0.0186361204	-0.0467974046	0.0471216437	-0.0542351374	-0.009151274	0.1799640749	-0.0011853914	-0.1146833673	0.0035556678	-0.0255543	0.0528912	0.0027974790374399	0.0006530222484899	-0.144429	-0.1064315	0.01132766419225	0.020859736041	0.117393	-0.056631	0.013781116449	0.003207070161	-0.00327399	-0.0001962999999999	1.07190105201e-05	3.853368999999998e-08	0.00178238	0.00012875	1.6576562500000044e-08	3.1768784644e-06	-0.00114847	0.00046136	1.3189833409e-06	2.128530496000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.2159413690893	1.8535196178372644	3.435534973707598	462693.7268926363	874.2661325479427	0.1417390255554664	764341.2705203369	0.0200899513654131	681.0763901507628	-0.1300057106294616	0.0169014847962713	463865.04922079406	691.4502778780186	559.7265390841553	1.086769	37.45573	0.1243107999999999	0.0688499	0.1023814595	0.0592408167	-0.091522762	-0.0796743373	-0.0090690284	0.0228710503	0.0045031611	-0.037653079	0.0557642729	-0.0686366364	-0.0818320628	0.0077761012	-0.0799279528	0.037699461	0.1074664454	-0.1159914818	0.0251699343	0.029270558	0.117801322	-0.1065589139	-0.0115138346	-0.0860154484	0.0542572287	-0.1119040294	0.0272647398	-0.0086712787	0.0009961924	0.0293658286	0.0188590003	-0.0912902947	0.0226138905	0.1698179369	-0.0795458511	0.0539443143	-0.0414608194	-0.0566595809	-0.0418357681	-0.0885002785	0.0568379915	-0.0527032856	-0.0260338691	0.1021835001	-0.0980175757	0.1065696833	-0.1206661956	-0.0304634552	-0.1192075318	0.1936735165	0.0417406625	-0.1651490545	-0.1061727263	0.0486452939	0.0449009356	0.0743163724	0.1045801423	0.0179358257	0.0056946136	-0.0397831693	0.0136444853	0.1034846395	0.0916540698	-0.0390109958	-0.0492786399	0.0834327209	-0.1544413505	0.0448409967	0.0691533724	0.0025414666	-0.1927281505	-0.0083722951	-0.0467087291	-0.0461934637	-0.0420898242	0.0581203933	-0.0533940052	0.1276381462	0.142837881	-0.0803480366	0.0180298425	0.0185211404	0.0884364612	-0.0619573282	-0.0970515579	-0.121259998	-0.1018668679	-0.014015762	0.2073732183	-0.0152904323	0.0236102189	-0.0034563474	-0.0472404119	-0.0437875878	-0.0035556678	-0.1144874327	0.0106533374	-0.02992	-0.0043657	1.905933649e-05	0.0008952063999999	-0.147641	-0.0032119999999999	1.0316943999999952e-05	0.021797864881	0.0623479	-0.0550451	0.00388726063441	0.0030299630340099	-0.002784	0.00048999	7.750656e-06	2.400902001000001e-07	0.00218067	0.0003982899999999	1.5863492409999997e-07	4.7553216489e-06	-0.00149395	-0.00034548	2.2318866025e-06	1.193564304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
680.7694294359371	0.5534880668478763	0.3063490401429992	463447.0160545314	876.4016671996454	2.135534651702756	768079.8822703181	4.56050824862321	679.8011184943379	-1.275271656424934	1.626317797680795	462129.5607061528	693.3594103799878	562.9695657316472	1.175712	40.521168	0.1828607	0.113369	-0.0333651819	-0.0369605014	-0.0386363446	-0.012114512	0.0662149033	0.0018953487	-0.1054114273	0.0210965393	0.1142057608	0.0299672797	0.0001276109	0.0012097267	0.0217336706	0.0301384525	0.0162292432	0.0906924497	-0.008163921	-0.0792153106	-0.0501108259	0.0294012115	-0.0951367077	-0.0735683974	-0.0509003144	-0.0263730523	0.1508802146	0.0265541266	-0.115902349	0.081007118	0.0358780814	-0.1397505289	0.0556393169	0.0515430369	0.1152119547	0.0563145549	-0.0173649363	-0.004881131	-0.1016563176	0.1320809346	0.044063421	0.0421147041	-0.0726354306	0.0435289518	-0.1261308075	0.0495305091	-0.0468296804	-0.1334677505	0.0762907387	-0.0639030845	-0.0276472981	-0.0077266391	-0.047142532	-0.0052910708	0.0418144066	0.0995914067	-0.0411115533	0.0775002127	-0.0863002324	0.1017410549	0.0068411804	0.0394254112	-0.0318233211	0.0278158935	0.0424038812	-0.0224818772	0.0331554391	-0.0334985052	0.0192731952	0.054826923	-0.0055424862	-0.0081344901	0.131997034	-0.0611611934	0.0183780811	0.1204956924	0.06304917	-0.0577424294	0.0010439048	0.0645409883	-0.0360887953	0.0505016965	0.1687089192	-0.0262679121	-0.0379908632	-0.0277723543	-0.0011545954	-0.0899327382	0.0085133644	-0.0466538475	0.0956372861	0.0706669294	-0.0780287993	-0.0324076261	-0.0059244253	-0.1140958982	0.017710062	-0.0124612	0.0174587999999999	0.0003048096974399	0.00015528150544	-0.163881	-0.01624	0.0002637376	0.026856982161	-0.0464315	-0.1087794	0.00215588419225	0.01183295786436	-0.00303317	-0.0002491699999999	9.2001202489e-06	6.208568889999998e-08	0.00168418	-0.00049649	2.465023201000001e-07	2.8364622724e-06	-0.00143196	6.199000000000005e-05	2.0505094416e-06	3.842760100000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
